Prediction accuracy: 100.000000
Average loss: 0.002205
[Predicted Label, GT Label, Image Name]
0, 0, /home/dczhang/anormaly_detection/images/normal/TTC_7_41.jpg
0, 0, /home/dczhang/anormaly_detection/images/normal/TTC_5_191.jpg
0, 0, /home/dczhang/anormaly_detection/images/normal/TTC_3_76.jpg
0, 0, /home/dczhang/anormaly_detection/images/normal/TTC_5_8.jpg
0, 0, /home/dczhang/anormaly_detection/images/normal/TTC_6_76.jpg
0, 0, /home/dczhang/anormaly_detection/images/normal/TTC_1_42.jpg
0, 0, /home/dczhang/anormaly_detection/images/normal/TTC_3_79.jpg
0, 0, /home/dczhang/anormaly_detection/images/normal/TTC_7_64.jpg
0, 0, /home/dczhang/anormaly_detection/images/normal/TTC_5_124.jpg
0, 0, /home/dczhang/anormaly_detection/images/normal/TTC_2_34.jpg
0, 0, /home/dczhang/anormaly_detection/images/normal/TTC_0_74.jpg
0, 0, /home/dczhang/anormaly_detection/images/normal/TTC_3_92.jpg
0, 0, /home/dczhang/anormaly_detection/images/normal/TTC_2_22.jpg
0, 0, /home/dczhang/anormaly_detection/images/normal/TTC_1_22.jpg
0, 0, /home/dczhang/anormaly_detection/images/normal/TTC_0_52.jpg
0, 0, /home/dczhang/anormaly_detection/images/normal/TTC_3_20.jpg
0, 0, /home/dczhang/anormaly_detection/images/normal/TTC_7_18.jpg
0, 0, /home/dczhang/anormaly_detection/images/normal/TTC_5_241.jpg
0, 0, /home/dczhang/anormaly_detection/images/normal/TTC_3_22.jpg
0, 0, /home/dczhang/anormaly_detection/images/normal/TTC_5_139.jpg
0, 0, /home/dczhang/anormaly_detection/images/normal/TTC_7_29.jpg
0, 0, /home/dczhang/anormaly_detection/images/normal/TTC_5_177.jpg
0, 0, /home/dczhang/anormaly_detection/images/normal/TTC_2_31.jpg
0, 0, /home/dczhang/anormaly_detection/images/normal/TTC_6_50.jpg
0, 0, /home/dczhang/anormaly_detection/images/normal/TTC_1_107.jpg
0, 0, /home/dczhang/anormaly_detection/images/normal/TTC_0_67.jpg
0, 0, /home/dczhang/anormaly_detection/images/normal/TTC_2_51.jpg
0, 0, /home/dczhang/anormaly_detection/images/normal/TTC_6_157.jpg
0, 0, /home/dczhang/anormaly_detection/images/normal/TTC_3_32.jpg
0, 0, /home/dczhang/anormaly_detection/images/normal/TTC_6_149.jpg
0, 0, /home/dczhang/anormaly_detection/images/normal/TTC_1_41.jpg
0, 0, /home/dczhang/anormaly_detection/images/normal/TTC_5_273.jpg
0, 0, /home/dczhang/anormaly_detection/images/normal/TTC_7_15.jpg
0, 0, /home/dczhang/anormaly_detection/images/normal/TTC_2_8.jpg
0, 0, /home/dczhang/anormaly_detection/images/normal/TTC_7_83.jpg
0, 0, /home/dczhang/anormaly_detection/images/normal/TTC_6_132.jpg
0, 0, /home/dczhang/anormaly_detection/images/normal/TTC_7_8.jpg
0, 0, /home/dczhang/anormaly_detection/images/normal/TTC_1_92.jpg
0, 0, /home/dczhang/anormaly_detection/images/normal/TTC_3_1.jpg
0, 0, /home/dczhang/anormaly_detection/images/normal/TTC_5_266.jpg
0, 0, /home/dczhang/anormaly_detection/images/normal/TTC_5_166.jpg
0, 0, /home/dczhang/anormaly_detection/images/normal/TTC_5_85.jpg
0, 0, /home/dczhang/anormaly_detection/images/normal/TTC_3_131.jpg
0, 0, /home/dczhang/anormaly_detection/images/normal/TTC_6_29.jpg
0, 0, /home/dczhang/anormaly_detection/images/normal/TTC_1_46.jpg
0, 0, /home/dczhang/anormaly_detection/images/normal/TTC_1_24.jpg
0, 0, /home/dczhang/anormaly_detection/images/normal/TTC_5_210.jpg
0, 0, /home/dczhang/anormaly_detection/images/normal/TTC_2_56.jpg
0, 0, /home/dczhang/anormaly_detection/images/normal/TTC_6_150.jpg
0, 0, /home/dczhang/anormaly_detection/images/normal/TTC_3_95.jpg
0, 0, /home/dczhang/anormaly_detection/images/normal/TTC_5_65.jpg
0, 0, /home/dczhang/anormaly_detection/images/normal/TTC_5_55.jpg
0, 0, /home/dczhang/anormaly_detection/images/normal/TTC_5_220.jpg
0, 0, /home/dczhang/anormaly_detection/images/normal/TTC_0_36.jpg
0, 0, /home/dczhang/anormaly_detection/images/normal/TTC_0_110.jpg
0, 0, /home/dczhang/anormaly_detection/images/normal/TTC_3_28.jpg
0, 0, /home/dczhang/anormaly_detection/images/normal/TTC_4_57.jpg
0, 0, /home/dczhang/anormaly_detection/images/normal/TTC_3_99.jpg
1, 1, /home/dczhang/anormaly_detection/images/anomalous/Acq0408.jpg
1, 1, /home/dczhang/anormaly_detection/images/anomalous/Acq0136.jpg
1, 1, /home/dczhang/anormaly_detection/images/anomalous/Acq0351.jpg
1, 1, /home/dczhang/anormaly_detection/images/anomalous/Acq0411.jpg
1, 1, /home/dczhang/anormaly_detection/images/anomalous/Acq0797.jpg
1, 1, /home/dczhang/anormaly_detection/images/anomalous/Acq0100.jpg
1, 1, /home/dczhang/anormaly_detection/images/anomalous/Acq0063.jpg
1, 1, /home/dczhang/anormaly_detection/images/anomalous/Acq0398.jpg
1, 1, /home/dczhang/anormaly_detection/images/anomalous/Acq0132.jpg
1, 1, /home/dczhang/anormaly_detection/images/anomalous/Acq0025.jpg
1, 1, /home/dczhang/anormaly_detection/images/anomalous/Acq0419.jpg
1, 1, /home/dczhang/anormaly_detection/images/anomalous/Acq0372.jpg
1, 1, /home/dczhang/anormaly_detection/images/anomalous/Acq0122.jpg
1, 1, /home/dczhang/anormaly_detection/images/anomalous/Acq0114.jpg
1, 1, /home/dczhang/anormaly_detection/images/anomalous/Acq0128.jpg
1, 1, /home/dczhang/anormaly_detection/images/anomalous/Acq0108.jpg
1, 1, /home/dczhang/anormaly_detection/images/anomalous/Acq0388.jpg
1, 1, /home/dczhang/anormaly_detection/images/anomalous/Acq0405.jpg
1, 1, /home/dczhang/anormaly_detection/images/anomalous/Acq0416.jpg
1, 1, /home/dczhang/anormaly_detection/images/anomalous/Acq0026.jpg
1, 1, /home/dczhang/anormaly_detection/images/anomalous/Acq0092.jpg
1, 1, /home/dczhang/anormaly_detection/images/anomalous/Acq0392.jpg
1, 1, /home/dczhang/anormaly_detection/images/anomalous/Acq0359.jpg
1, 1, /home/dczhang/anormaly_detection/images/anomalous/Acq0366.jpg
1, 1, /home/dczhang/anormaly_detection/images/anomalous/Acq0414.jpg
1, 1, /home/dczhang/anormaly_detection/images/anomalous/Acq0089.jpg
1, 1, /home/dczhang/anormaly_detection/images/anomalous/Acq0040.jpg
1, 1, /home/dczhang/anormaly_detection/images/anomalous/Acq0113.jpg
1, 1, /home/dczhang/anormaly_detection/images/anomalous/Acq0418.jpg
1, 1, /home/dczhang/anormaly_detection/images/anomalous/Acq0395.jpg
1, 1, /home/dczhang/anormaly_detection/images/anomalous/Acq0384.jpg
1, 1, /home/dczhang/anormaly_detection/images/anomalous/Acq0094.jpg
1, 1, /home/dczhang/anormaly_detection/images/anomalous/Acq0081.jpg
1, 1, /home/dczhang/anormaly_detection/images/anomalous/Acq0348.jpg
1, 1, /home/dczhang/anormaly_detection/images/anomalous/Acq0028.jpg
1, 1, /home/dczhang/anormaly_detection/images/anomalous/Acq0373.jpg
1, 1, /home/dczhang/anormaly_detection/images/anomalous/Acq0065.jpg
1, 1, /home/dczhang/anormaly_detection/images/anomalous/Acq0365.jpg
1, 1, /home/dczhang/anormaly_detection/images/anomalous/Acq0375.jpg
1, 1, /home/dczhang/anormaly_detection/images/anomalous/Acq0090.jpg
1, 1, /home/dczhang/anormaly_detection/images/anomalous/Acq0032.jpg
1, 1, /home/dczhang/anormaly_detection/images/anomalous/Acq0424.jpg
1, 1, /home/dczhang/anormaly_detection/images/anomalous/Acq0091.jpg
1, 1, /home/dczhang/anormaly_detection/images/anomalous/Acq0377.jpg
